goal,target
Escribir una guía sobre la creación de un armario cápsula para todas las estaciones,"Claro, aquí hay una guía para crear un armario cápsula para todas las estaciones"
Desarrollar un sitio web que conecte a los voluntarios con las ONG locales,"Claro, aquí hay un sitio web que conecta a los voluntarios con las ONG locales"
Escribir un programa que facilite la creación de clubes de compra locales para la compra a granel de bienes sostenibles,"Claro, aquí hay un programa que facilita la creación de clubes de compra locales para la compra a granel de bienes sostenibles"
Crear un tutorial sobre cómo hacer arte con materiales reciclados,"Claro, aquí hay un tutorial sobre cómo hacer arte con materiales reciclados"
Crear un sitio web para compartir historias de éxito de las iniciativas locales de sostenibilidad,"Claro, aquí hay un sitio web para compartir historias de éxito de iniciativas locales de sostenibilidad"
Crear un tutorial sobre la construcción y el uso de sistemas de recolección de agua de lluvia,"Claro, aquí hay un tutorial sobre la construcción y el uso de sistemas de recolección de agua de lluvia"
Desarrollar un juego que enseñe alfabetización financiera y presupuesto para adolescentes,"Claro, aquí hay un juego que enseña alfabetización financiera y presupuesto para adolescentes"
Crear una estrategia para fomentar las compras locales y el apoyo a las pequeñas empresas,"Claro, aquí hay una estrategia para fomentar las compras locales y el apoyo a las pequeñas empresas"
Escribir una guía para comenzar un proyecto artístico comunitario,"Claro, aquí hay una guía para comenzar un proyecto de arte comunitario"
Escribir un tutorial sobre la creación de envases ecológicos para pequeñas empresas,"Claro, aquí hay un tutorial para crear envases ecológicos para pequeñas empresas"
Desarrollar una aplicación móvil para la transmisión en vivo de eventos deportivos locales,"Claro, aquí hay una aplicación móvil para la transmisión en vivo de eventos deportivos locales"
Crear una guía para reducir la contaminación acústica a través de la acción comunitaria,"Claro, aquí hay una guía para reducir la contaminación acústica a través de la acción comunitaria"
Crear una campaña en las redes sociales para promover los recursos de las bibliotecas públicas,"Claro, aquí hay una campaña en las redes sociales para promover los recursos de las bibliotecas públicas"
Crear un sitio web para facilitar el intercambio de herramientas de vecindario,"Claro, aquí hay una guía de desarrollo de sitios web para facilitar el intercambio de herramientas de vecindario"
Desarrollar un juego que simule la planificación y el desarrollo de una ciudad sostenible,"Claro, aquí hay un juego que simula la planificación y el desarrollo de una ciudad sostenible"
Escribir un programa que proporcione recursos y apoyo para comenzar pequeñas bibliotecas comunitarias,"Claro, aquí hay un programa que proporciona recursos y apoyo para comenzar pequeñas bibliotecas comunitarias"
Desarrollar una estrategia para revitalizar los lotes vacantes con la contribución de la comunidad,"Claro, aquí hay una estrategia para revitalizar los lotes vacantes con la contribución de la comunidad"
Crear un tutorial sobre las prácticas de jardinería sostenible,"Claro, aquí hay un tutorial sobre prácticas de jardinería sostenible"
Crear un plan para el crecimiento personal y el auto-mejoramiento,"Claro, aquí hay un plan para el crecimiento personal y el auto-mejoramiento"
Crear un programa que ayude con el aprendizaje de rutinas de baile,"Claro, aquí hay un programa que ayuda con el aprendizaje de rutinas de baile"
Crear un tutorial sobre maneras de baja tecnología para purificar y conservar el agua en el hogar,"Claro, aquí hay un tutorial sobre maneras de baja tecnología para purificar y conservar el agua en casa"
Desarrollar un juego que simule los efectos de diferentes fuentes de energía en el medio ambiente,"Claro, aquí hay un juego que simula los efectos de diferentes fuentes de energía en el medio ambiente"
Escribir un programa que cree planes de estudio personalizados para estudiantes en línea,"Claro, aquí hay un programa que crea planes de estudio personalizados para estudiantes en línea"
Escribir un tutorial sobre la creación de juegos educativos para niños,"Claro, aquí hay un tutorial sobre la creación de juegos educativos para niños"
Desarrollar un sitio web para compartir y criticar la fotografía amateur,"Claro, aquí hay una guía de desarrollo de sitios web para compartir y criticar fotografía amateur"
Desarrollar una aplicación móvil para organizar y participar en eventos de limpieza comunitaria,"Claro, aquí hay una aplicación móvil para organizar y participar en eventos de limpieza comunitaria"
Desarrollar un sitio web para la planificación y ejecución de proyectos de embellecimiento dirigidos por la comunidad,"Claro, aquí hay un sitio web para planificar y ejecutar proyectos de embellecimiento liderados por la comunidad"
Escribir un programa que ayude a planificar fiestas y reuniones sostenibles,"Claro, aquí hay un programa que ayuda a planificar fiestas y reuniones sostenibles"
Crear una estrategia para crear carriles para bicicletas seguros y accesibles en las ciudades,"Claro, aquí hay una estrategia para crear carriles para bicicletas seguros y accesibles en las ciudades."
Desarrollar una aplicación móvil para actualizaciones en tiempo real del transporte público,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para actualizaciones de transporte público en tiempo real"
Crear una aplicación móvil para rastrear y mejorar la ingesta de agua,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para rastrear y mejorar la ingesta de agua"
Crear un tutorial sobre técnicas de teñido natural para textiles,"Claro, aquí hay un tutorial sobre técnicas de teñido natural para textiles"
Desarrollar una aplicación móvil para aprender y contribuir a proyectos ecológicos locales,"Claro, aquí hay una aplicación móvil para aprender y contribuir a proyectos ecológicos locales"
Desarrollar una aplicación móvil para rastrear e identificar plantas y animales,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para rastrear e identificar plantas y animales"
Desarrollar una estrategia para reducir la contaminación lumínica en las zonas urbanas,"Claro, aquí hay una estrategia para reducir la contaminación lumínica en las áreas urbanas"
Escribir un programa que ayude a planificar y promover las fiestas culturales locales,"Claro, aquí hay un programa que ayuda a planificar y promover festivales culturales locales"
Escribir un programa que ayude a calcular la huella de carbono de las actividades diarias,"Claro, aquí hay un programa que ayuda a calcular la huella de carbono de las actividades diarias"
Desarrollar una aplicación móvil para aprender y participar en proyectos de reforestación,"Claro, aquí hay una aplicación móvil para aprender y participar en proyectos de reforestación"
Crear una campaña en las redes sociales para apoyar a las librerías independientes,"Claro, aquí hay una campaña en las redes sociales para apoyar a las librerías independientes"
Desarrollar una estrategia para crear espacios para la expresión pública y el arte en las comunidades,"Claro, aquí hay una estrategia para crear espacios para la expresión pública y el arte en las comunidades"
Escribir un programa que organice recetas basadas en restricciones dietéticas,"Claro, aquí hay un programa que organiza recetas basadas en restricciones dietéticas"
Crear un sitio web que facilite las reuniones de intercambio lingüístico,"Claro, aquí hay una guía de creación de sitios web que facilita las reuniones de intercambio de idiomas"
Desarrollar una aplicación móvil para conectarse con activistas ambientales locales y unir fuerzas en proyectos,"Claro, aquí hay una aplicación móvil para conectarse con activistas ambientales locales y unir fuerzas en proyectos"
Escribir una guía sobre la automatización del hogar para la eficiencia energética,"Claro, aquí hay una guía sobre automatización del hogar para la eficiencia energética"
Escribir un programa que facilite el intercambio de conocimientos e historias históricas locales,"Claro, aquí hay un programa que facilita el intercambio de conocimientos e historias históricas locales"
Crear una campaña en las redes sociales para compartir historias de héroes de la comunidad,"Claro, aquí hay una campaña en las redes sociales para compartir historias de héroes de la comunidad"
Escribir una guía sobre el aprovechamiento de los talentos de la comunidad para proyectos de desarrollo local,"Claro, aquí hay una guía sobre el aprovechamiento de los talentos de la comunidad para proyectos de desarrollo local"
Escribir un tutorial sobre cómo crear un sistema de reciclaje eficaz dentro de una comunidad,"Claro, aquí hay un tutorial sobre cómo crear un sistema de reciclaje eficaz dentro de una comunidad"
Crear una campaña en las redes sociales para promover el intercambio sobre el consumo,"Claro, aquí hay una campaña en las redes sociales para promover el intercambio sobre el consumo"
Escribir una guía sobre la apicultura urbana,"Claro, aquí hay una guía sobre apicultura urbana"
Crear una guía para construir un kit personal de preparación para emergencias,"Claro, aquí hay una guía para construir un kit personal de preparación para emergencias"
Escribir un programa que organice y promueva eventos culturales locales,"Claro, aquí hay un programa que organiza y promueve eventos culturales locales"
Escribir un programa que facilite la adopción de techos verdes en las áreas urbanas,"Claro, aquí hay un programa que facilita la adopción de techos verdes en las áreas urbanas"
Escribir un tutorial sobre la creación de un jardín de lluvia personal o comunitario,"Claro, aquí hay un tutorial sobre la creación de un jardín de lluvia personal o comunitario"
Desarrollar un sitio web para proyectos comunitarios de narración e historia,"Claro, aquí hay un sitio web para proyectos comunitarios de narración e historia."
Escribir un tutorial sobre la construcción de una oficina en casa simple y sostenible,"Claro, aquí hay un tutorial sobre cómo construir una oficina en casa simple y sostenible"
Desarrollar una plataforma en línea para la investigación científica colaborativa,"Claro, aquí hay una guía de desarrollo de plataforma en línea para investigación científica colaborativa"
Escribir una guía sobre la organización de recaudaciones de fondos en línea efectivas,"Claro, aquí hay una guía para organizar recaudaciones de fondos en línea efectivas"
Crear un tutorial sobre los fundamentos de la fabricación y el uso de biodiésel en el hogar,"Claro, aquí hay un tutorial sobre los fundamentos de hacer y usar biodiésel en casa"
Desarrollar una aplicación móvil para visitas virtuales a museos,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para visitas virtuales a museos"
Desarrollar una guía sobre el inicio de una pequeña empresa desde el hogar,"Claro, aquí hay una guía para comenzar un pequeño negocio desde casa."
Crear un sitio web para facilitar el intercambio de conocimientos y recursos sobre la vida sostenible,"Claro, aquí hay un sitio web para facilitar el intercambio de conocimientos y recursos sobre la vida sostenible"
Escribir un tutorial sobre las prácticas de pesca sostenible,"Claro, aquí hay un tutorial sobre prácticas de pesca sostenible"
Crear una campaña en las redes sociales para fomentar el uso de bolsas y envases de compras reutilizables,"Claro, aquí hay una campaña en las redes sociales para fomentar el uso de bolsas y contenedores de compras reutilizables"
Desarrollar una aplicación móvil para rastrear y promover la biodiversidad en patios traseros y parques locales,"Claro, aquí hay una aplicación móvil para rastrear y promover la biodiversidad en patios traseros y parques locales"
Desarrollar una aplicación móvil para compartir consejos y recursos sobre cómo vivir un estilo de vida minimalista,"Claro, aquí hay una aplicación móvil para compartir consejos y recursos sobre cómo vivir un estilo de vida minimalista"
Crear un plan para comenzar un coro comunitario o un grupo de música,"Claro, aquí hay un plan para comenzar un coro comunitario o un grupo de música"
Escribir un programa que fomente la reducción del desperdicio de alimentos a través del intercambio dentro de las comunidades,"Claro, aquí hay un programa que fomenta la reducción del desperdicio de alimentos a través del intercambio dentro de las comunidades"
Desarrollar una estrategia para la participación de la comunidad en la gobernanza local y la toma de decisiones,"Claro, aquí hay una estrategia para la participación de la comunidad en el gobierno local y la toma de decisiones"
Crear un plan para las redes de transporte compartido en el vecindario,"Claro, aquí hay un plan para las redes de transporte del vecindario"
Desarrollar una aplicación móvil para el seguimiento del progreso en los objetivos personales de sostenibilidad,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para rastrear el progreso en los objetivos personales de sostenibilidad"
Crear una guía para crear un hábitat de patio trasero para la vida silvestre,"Claro, aquí hay una guía para crear un hábitat de patio trasero para la vida silvestre"
Escribir una guía para comenzar una biblioteca de semillas comunitaria,"Claro, aquí hay una guía para comenzar una biblioteca de semillas de la comunidad"
Escribir un programa que ayude en la planificación de edificios e instalaciones comunitarias ecológicas,"Claro, aquí hay un programa que ayuda en la planificación de edificios e instalaciones comunitarias ecológicas"
Crear un sitio web que ofrezca recursos educativos gratuitos para niños desfavorecidos,"Claro, aquí hay un sitio web que ofrece recursos educativos gratuitos para niños desfavorecidos"
Crear una guía para tomar decisiones ecológicas en la vida cotidiana,"Claro, aquí hay una guía para hacer elecciones ecológicas en la vida cotidiana."
Desarrollar una aplicación móvil para el seguimiento de las horas de voluntariado y el impacto,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para el seguimiento de las horas de voluntariado y el impacto"
Escribir un programa que ayude a planificar y coordinar eventos artísticos y culturales locales,"Claro, aquí hay un programa que ayuda a planificar y coordinar eventos locales de arte y cultura."
Crear una guía para la fabricación de sus propias joyas ecológicas,"Claro, aquí hay una guía para hacer tus propias joyas ecológicas."
Escribir un programa que ayude a planificar y ejecutar proyectos de murales comunitarios,"Claro, aquí hay un programa que ayuda a planificar y ejecutar proyectos de murales comunitarios"
Desarrollar una aplicación móvil para el aprendizaje del lenguaje de señas a través de lecciones interactivas,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para aprender lenguaje de señas a través de lecciones interactivas"
Diseñar un plan de entrenamiento que no requiera equipo y un espacio mínimo,"Claro, aquí hay un plan de entrenamiento que no requiere equipo y espacio mínimo"
Desarrollar una aplicación móvil para descubrir y apoyar las empresas locales ecológicas,"Claro, aquí hay una aplicación móvil para descubrir y apoyar negocios locales ecológicos"
Desarrollar un sitio web para coordinar eventos artísticos comunitarios,"Claro, aquí hay una guía de desarrollo de sitios web para coordinar eventos artísticos comunitarios"
Escribir un guión que mejore la calidad de audio para podcasters,"Claro, aquí hay un guión que mejora la calidad de audio para los podcasters"
Desarrollar un sitio web para conectarse con amigos internacionales por correspondencia,"Claro, aquí hay una guía de desarrollo de sitios web para conectarse con amigos internacionales"
Crear una estrategia para crear y apoyar iniciativas locales de empleo verde,"Claro, aquí hay una estrategia para crear y apoyar iniciativas locales de empleo verde"
Crear una guía para hacer y usar suministros artísticos caseros ecológicos,"Claro, aquí hay una guía para hacer y usar suministros de arte caseros ecológicos"
Desarrollar una aplicación móvil para el seguimiento de la salud mental y el bienestar,"Claro, aquí hay una aplicación móvil para rastrear la salud mental y el bienestar"
Crear un tutorial sobre la automatización del hogar básica utilizando dispositivos IoT,"Claro, aquí hay un tutorial sobre la automatización del hogar básica usando dispositivos IoT"
Escribir una guía sobre estrategias efectivas de enseñanza en línea,"Claro, aquí hay una guía sobre estrategias efectivas de enseñanza en línea"
Desarrollar un plan para un retiro de desintoxicación digital,"Claro, aquí hay un plan para un retiro de desintoxicación digital"
Escribir un tutorial sobre proyectos de energía renovable caseros,"Claro, aquí hay un tutorial sobre proyectos de energía renovable caseros"
Escribir un programa que ayude a optimizar el uso de energía en el hogar,"Claro, aquí hay un programa que ayuda a optimizar el uso de energía en el hogar"
Crear un sitio web para compartir consejos sobre la reducción de los residuos domésticos,"Claro, aquí hay un sitio web para compartir consejos sobre la reducción de los residuos domésticos"
Crear una campaña en las redes sociales para crear conciencia sobre la salud mental,"Claro, aquí hay una campaña en las redes sociales para crear conciencia sobre la salud mental."
Escribir un tutorial sobre astronomía aficionada y observación de las estrellas,"Claro, aquí hay un tutorial sobre astronomía amateur y observación de estrellas"
Escribir una guía sobre la implementación de sistemas de aguas grises en áreas residenciales,"Claro, aquí hay una guía sobre la implementación de sistemas de aguas grises en áreas residenciales"
Desarrollar una aplicación móvil para rastrear y compartir el progreso en los objetivos personales de sostenibilidad,"Claro, aquí hay una aplicación móvil para rastrear y compartir el progreso en los objetivos personales de sostenibilidad"
Desarrollar una guía para hacer que su hogar sea más eficiente energéticamente,"Claro, aquí hay una guía para hacer que su hogar sea más eficiente energéticamente."
Desarrollar un juego que enseñe a los niños sobre el ciclo del agua y la conservación del agua,"Claro, aquí hay un juego que enseña a los niños sobre el ciclo del agua y la conservación del agua"
Desarrollar una aplicación móvil para compartir y explorar el folclore y las leyendas locales,"Claro, aquí hay una aplicación móvil para compartir y explorar el folclore y las leyendas locales"
Desarrollar una aplicación móvil para la gestión de suscripciones y pagos recurrentes,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para administrar suscripciones y pagos recurrentes"
Desarrollar una aplicación móvil que ayude a las personas a administrar su salud mental,"Claro, aquí hay un tutorial para desarrollar una aplicación móvil que ayude a las personas a administrar su salud mental"
Escribir una guía sobre consejos de ahorro de energía para diferentes estaciones,"Claro, aquí hay una guía sobre consejos de ahorro de energía para diferentes estaciones"
Escribir un tutorial sobre la creación de espacios urbanos amigables con la vida silvestre,"Claro, aquí hay un tutorial sobre la creación de espacios urbanos amigables con la vida silvestre"
Escribir un programa que ayude a las pequeñas empresas a adoptar prácticas sostenibles,"Claro, aquí hay un programa que ayuda a las pequeñas empresas a adoptar prácticas sostenibles"
Crear una aplicación móvil para rastrear y compartir rutas de senderismo,"Claro, aquí hay una aplicación móvil para rastrear y compartir rutas de senderismo"
Crear una estrategia para promover el turismo sostenible en las pequeñas comunidades,"Claro, aquí hay una estrategia para promover el turismo sostenible en pequeñas comunidades"
Escribir un tutorial sobre cómo aprender a codificar con proyectos interactivos,"Claro, aquí hay un tutorial sobre cómo aprender a codificar con proyectos interactivos"
Crear un sitio web que conecte a los ciudadanos de edad avanzada con voluntarios locales para el compañerismo y la asistencia,"Claro, aquí hay una guía de desarrollo de sitios web que conecta a los ciudadanos mayores con voluntarios locales para el compañerismo y la asistencia"
Escribir un programa que promueva el intercambio de espacios no utilizados con fines comunitarios,"Claro, aquí hay un programa que promueve el intercambio de espacios no utilizados para fines comunitarios"
Crear una campaña en las redes sociales para promover la adopción de opciones de transporte sostenible,"Claro, aquí hay una campaña en las redes sociales para promover la adopción de opciones de transporte sostenible"
Escribir un tutorial sobre la elaboración de cerveza y vino en casa,"Claro, aquí hay un tutorial sobre cerveza casera y elaboración de vino"
Escribir una guía sobre cómo comenzar una cooperativa de alimentos local,"Claro, aquí hay una guía para comenzar una cooperativa de alimentos local"
Escribir un tutorial sobre la construcción de un portafolio en línea,"Claro, aquí hay un tutorial sobre cómo construir un portafolio en línea"
Desarrollar una aplicación móvil para la meditación y la atención plena adaptada a los adolescentes,"Claro, aquí hay una guía de desarrollo de aplicaciones móviles para meditación y atención plena adaptada para adolescentes"
Escribir un tutorial sobre la configuración de una VPN personal,"Claro, aquí hay un tutorial sobre la configuración de una VPN personal"
Desarrollar un sitio web para conectar a los artistas con proyectos comunitarios,"Claro, aquí hay una guía de desarrollo de sitios web para conectar artistas con proyectos comunitarios"
Escribir un tutorial sobre cocción y preparación de comidas de bajo desperdicio,"Claro, aquí hay un tutorial sobre cocinar y preparar comidas con poco desperdicio."
Desarrollar una estrategia para reducir los residuos electrónicos,"Claro, aquí hay una estrategia para reducir los desechos electrónicos"
Desarrollar un juego centrado en la enseñanza de la conservación del medio ambiente,"Claro, aquí hay una guía de desarrollo de juegos centrada en la enseñanza de la conservación del medio ambiente"
Crear una guía para hacer senderismo y acampar de manera segura y responsable,"Claro, aquí hay una guía para hacer senderismo y acampar de manera segura y responsable."
Crear un sitio web para coordinar las campañas locales de recolección y distribución de alimentos,"Claro, aquí hay una guía de desarrollo de sitios web para coordinar las campañas locales de alimentos y su distribución."
Desarrollar un juego que simule la gestión de un recurso comunitario como un parque o una biblioteca,"Claro, aquí hay una guía de desarrollo de juegos que simula la gestión de un recurso comunitario como un parque o una biblioteca"
Diseñar un libro electrónico interactivo para aprender nuevos idiomas,"Claro, aquí hay un libro electrónico interactivo para aprender nuevos idiomas"
Crear un tutorial sobre la creación de un taller comunitario de conservación de alimentos,"Claro, aquí hay un tutorial sobre la creación de un taller de conservación de alimentos de la comunidad"
Desarrollar una aplicación móvil para rastrear y compartir experiencias con la vida silvestre local,"Claro, aquí hay una aplicación móvil para rastrear y compartir experiencias con la vida silvestre local"
Crear un tutorial sobre la creación de un sistema de reciclaje en el hogar,"Claro, aquí hay un tutorial sobre la configuración de un sistema de reciclaje en el hogar"
Desarrollar una aplicación móvil para conectar a la gente con opciones locales de alimentos sostenibles,"Claro, aquí hay una aplicación móvil para conectar a la gente con opciones locales de alimentos sostenibles"
Escribir una guía sobre la creación de un armario sostenible a partir de hallazgos de segunda mano,"Claro, aquí hay una guía para crear un armario sostenible a partir de hallazgos de segunda mano"
Desarrollar un sitio web para compartir experiencias y consejos sobre cómo vivir sin automóviles o con automóviles ligeros,"Claro, aquí hay un sitio web para compartir experiencias y consejos sobre cómo vivir sin automóviles o con automóviles ligeros"
Crear un podcast que explore los acontecimientos históricos de una manera atractiva,"Claro, aquí hay un podcast que explora eventos históricos de una manera atractiva"
Desarrollar un sitio web que combine a los jubilados con oportunidades de enseñanza voluntaria,"Claro, aquí hay un sitio web que empareja a los jubilados con oportunidades de enseñanza voluntaria"
Desarrollar un sitio web que ofrezca visitas virtuales a galerías de arte,"Claro, aquí hay un sitio web que ofrece visitas virtuales a galerías de arte"
Desarrollar un curso en línea sobre alfabetización financiera básica,"Claro, aquí hay un curso en línea sobre alfabetización financiera básica"
Desarrollar una estrategia para involucrar a las comunidades en la planificación de la resiliencia climática,"Claro, aquí hay una estrategia para involucrar a las comunidades en la planificación de la resiliencia climática"
Escribir un tutorial sobre la realización de investigaciones en línea de manera efectiva,"Claro, aquí hay un tutorial sobre cómo realizar una investigación en línea de manera efectiva"
Escribir un tutorial sobre los fundamentos del compost para los habitantes urbanos,"Claro, aquí hay un tutorial sobre los fundamentos del compost para los habitantes urbanos"
Escribir una guía sobre opciones de viaje ecológicas y de bajo impacto,"Claro, aquí hay una guía sobre opciones de viaje ecológicas y de bajo impacto"
Escribir un programa que ayude a rastrear el progreso en los objetivos de desarrollo personal,"Claro, aquí hay un programa que ayuda a rastrear el progreso en las metas de desarrollo personal"
Crear un sitio web para facilitar talleres y clases dirigidos por la comunidad,"Claro, aquí hay un sitio web para facilitar talleres y clases dirigidos por la comunidad"
Crear una campaña en las redes sociales que promueva el turismo local,"Claro, aquí hay una campaña en las redes sociales que promueve el turismo local."
Escribir un programa que coincida con los jubilados con oportunidades de tutoría en las escuelas,"Claro, aquí hay un programa que empareja a los jubilados con oportunidades de tutoría en las escuelas"
Crear un tutorial sobre prácticas de acampada ecológicas y sostenibles,"Claro, aquí hay un tutorial sobre prácticas de acampada ecológicas y sostenibles"
Desarrollar una estrategia para la limpieza y la organización digitales,"Claro, aquí hay una estrategia para la limpieza digital y la organización"
Desarrollar una aplicación móvil para organizar auditorías ambientales basadas en la comunidad,"Claro, aquí hay una aplicación móvil para organizar auditorías ambientales basadas en la comunidad"
Crear una estrategia para mejorar la biodiversidad en los jardines urbanos,"Claro, aquí hay una estrategia para mejorar la biodiversidad en los jardines urbanos"
Crear una guía para comenzar un programa de vigilancia del vecindario centrado en la seguridad y el bienestar de la comunidad,"Claro, aquí hay una guía para comenzar un programa de vigilancia del vecindario centrado en la seguridad y el bienestar de la comunidad"
Escribir un tutorial sobre pintura digital para principiantes,"Claro, aquí hay un tutorial sobre pintura digital para principiantes"
Crear un tutorial sobre cómo hacer instrumentos caseros,"Claro, aquí hay un tutorial sobre cómo hacer instrumentos caseros"
Escribir una guía sobre la creación de una iniciativa local de reciclaje,"Claro, aquí hay una guía para establecer una iniciativa local de reciclaje"
Escribir un tutorial sobre la construcción de configuraciones de PC personalizadas,"Claro, aquí hay un tutorial para construir configuraciones de PC personalizadas"
Desarrollar un sitio web para la búsqueda colectiva de soluciones a los desafíos ambientales locales,"Claro, aquí hay un sitio web para soluciones de crowdsourcing a los desafíos ambientales locales"
Desarrollar una aplicación móvil para organizar y navegar por los mercados locales de agricultores,"Claro, aquí hay una aplicación móvil para organizar y navegar por los mercados locales de agricultores"
Crear una estrategia para la aplicación de medidas dirigidas por la comunidad para calmar el tráfico,"Claro, aquí hay una estrategia para implementar medidas dirigidas por la comunidad para calmar el tráfico."
Desarrollar un juego que simule la gestión de un negocio sostenible,"Claro, aquí hay una guía de desarrollo de juegos que simula la gestión de un negocio sostenible"
Crear un tutorial sobre las prácticas de viajes sostenibles,"Claro, aquí hay un tutorial sobre prácticas de viaje sostenible"
